TimesheetId,EmployeeId,EmployeeName,Grade,Discipline,LineManager,DeliveryUnit,WorkDate,ProjectCode,ProjectName,Hours
TS01078,E028,Employee 28,Junior,BI,Mihai Ionescu,DU Payments,2026-07-27,PRJ04,CRM Modernization,8.0
TS01079,E028,Employee 28,Junior,BI,Mihai Ionescu,DU Payments,2026-07-30,PRJ04,crm modernization,8.0
TS01080,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-02,PRJ03,Data Lake,4.0
TS01081,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-03,PRJ04,CRM Modernization,6.0
TS01082,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-04,PRJ03,Data Lake,7.5
TS01083,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-07,PRJ02,Payments Platform,8.0
TS01084,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-08,PRJ02,Payments Platform,0.0
TS01085,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-09,PRJ01,Banking App,7.5
TS01086,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-10,PRJ03,Data Lake,4.0
TS01087,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-11,PRJ-04,CRM Modernization,0.0
TS01088,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-13,PRJ04,CRM Modernization,0.0
TS01089,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-15,PRJ03,Data Lake,0.0
TS01090,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-16,PRJ02,Payments Platform,0.0
TS01091,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-18,PRJ02,Payments Platform,8.0
TS01092,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-20,PRJ02,Payments Platform,4.0
TS01093,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-21,PRJ04,CRM Modernization,4.0
TS01094,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-23,PRJ01,Banking App,0.0
TS01095,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-25,PRJ02,Payments Platform,8.0
TS01096,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-27,PRJ01,Banking App,0.0
TS01097,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-28,PRJ04,CRM Modernization,8.0
TS01098,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-29,PRJ01,Banking App,7.5
TS01099,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-06-30,PRJ04,CRM Modernization,8.0
TS01100,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-03,PRJ01,Banking App,8.0
TS01101,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-04,PRJ01,Banking App,4.0
TS01102,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-05,PRJ04,CRM Modernization,8.0
TS01103,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-08,PRJ02,Payments Platform,0.0
TS01104,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-09,PRJ01,Banking App,6.0
TS01105,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-10,PRJ01,Banking App,8.0
TS01106,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-11,PRJ-02,Payments Platform,8.0
TS01107,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-12,PRJ02,Payments Platform,8.0
TS01108,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-13,PRJ03,Data Lake,4.0
TS01108,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-13,PRJ03,Data Lake,4.0
TS01109,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-14,PRJ03,Data Lake,4.0
TS01110,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-17,PRJ02,Payments Platform,8.0
TS01111,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-18,PRJ02,Payments Platform,8.0
TS01112,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-20,PRJ03,Data Lake,7.5
TS01113,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-21,PRJ04,CRM Modernization,4.0
TS01114,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-27,PRJ03,Data Lake,8.0
TS01115,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-28,PRJ04,CRM Modernization,8.0
TS01116,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-29,PRJ04,CRM Modernization,8.0
TS01117,E029,Employee 29,Junior,Data,Laura Stan,DU Insurance,2026-07-30,PRJ02,Payments Platform,8.0
TS01118,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-01,PRJ01,Banking App,0.0
TS01119,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-02,PRJ03,Data Lake,6.0
TS01120,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-03,PRJ03,Data Lake,4.0
TS01121,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-05,PRJ04,,6.0
TS01122,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-07,PRJ03,Data Lake,4.0
TS01123,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-09,PRJ04,CRM Modernization,6.0
TS01124,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-11,PRJ02,Payments Platform,7.5
TS01125,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-13,PRJ01,Banking App,8.0
TS01126,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-14,PRJ04,crm modernization,4.0
TS01127,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-16,PRJ01,Banking App,4.0
TS01127,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-16,PRJ01,Banking App,4.0
TS01128,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-17,PRJ03,Data Lake,0.0
TS01129,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-20,PRJ04,CRM Modernization,6.0
TS01130,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-21,PRJ03,Data Lake,7.5
TS01131,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-22,PRJ01,Banking App,0.0
TS01132,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-23,PRJ03,,4.0
TS01133,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-24,PRJ03,Data Lake,8.0
TS01134,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-27,PRJ01,Banking App,8.0
TS01135,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-29,PRJ01,Banking App,6.0
TS01136,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-06-30,PRJ-04,CRM Modernization,7.5
TS01137,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-01,PRJ04,CRM Modernization,7.5
TS01138,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-02,PRJ02,Payments Platform,0.0
TS01139,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-03,PRJ-03,Data Lake,8.0
TS01140,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-04,PRJ04,CRM Modernization,7.5
TS01141,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-07,PRJ04,CRM Modernization,7.5
TS01142,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-10,PRJ03,Data Lake,4.0
TS01143,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-11,PRJ01,Banking App,0.0
TS01144,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-12,PRJ02,Payments Platform,4.0
TS01145,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-14,PRJ01,Banking App,0.0
TS01146,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-15,PRJ02,Payments Platform,8.0
TS01147,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-16,PRJ02,Payments Platform,8.0
TS01148,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-18,PRJ04,CRM Modernization,8.0
TS01149,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-19,PRJ03,Data Lake,8.0
TS01150,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-20,PRJ03,Data Lake,8.0
TS01151,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-21,PRJ04,CRM Modernization,8.0
TS01152,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-23,PRJ03,Data Lake,6.0
TS01153,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-24,PRJ03,Data Lake,8.0
TS01154,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-25,PRJ01,Banking App,8.0
TS01155,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-26,PRJ01,Banking App,4.0
TS01156,E030,Employee 30,Mid,Data,Laura Stan,DU Payments,2026-07-28,PRJ-02,Payments Platform,8.0
TS01157,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-01,PRJ03,Data Lake,7.5
TS01158,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-02,PRJ01,Banking App,8.0
TS01159,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-03,PRJ02,Payments Platform,0.0
TS01160,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-04,PRJ04,CRM Modernization,7.5
TS01161,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-05,PRJ01,Banking App,0.0
TS01162,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-06,PRJ03,Data Lake,6.0
TS01163,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-07,PRJ02,Payments Platform,8.0
TS01164,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-08,PRJ01,Banking App,6.0
TS01165,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-11,PRJ03,Data Lake,8.0
TS01166,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-12,PRJ03,Data Lake,0.0
TS01167,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-14,PRJ03,Data Lake,0.0
TS01168,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-15,PRJ04,CRM Modernization,6.0
TS01169,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-17,PRJ03,Data Lake,7.5
TS01170,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-18,PRJ04,CRM Modernization,8.0
TS01171,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-20,PRJ04,CRM Modernization,8.0
TS01172,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-21,PRJ04,CRM Modernization,7.5
TS01173,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-24,PRJ02,Payments Platform,7.5
TS01174,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-25,PRJ01,Banking App,8.0
TS01175,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-26,PRJ01,banking app,6.0
TS01176,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-27,PRJ01,Banking App,7.5
TS01177,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-28,PRJ04,CRM Modernization,4.0
TS01178,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-29,PRJ01,Banking App,0.0
TS01179,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-30,PRJ-02,Payments Platform,4.0
TS01180,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-06,PRJ01,Banking App,8.0
TS01181,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-07,PRJ01,Banking App,6.0
TS01182,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-08,PRJ04,CRM Modernization,0.0
TS01183,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-10,PRJ04,CRM Modernization,4.0
TS01184,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-15,PRJ02,Payments Platform,7.5
TS01185,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-16,PRJ04,CRM Modernization,8.0
TS01186,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-17,PRJ03,Data Lake,6.0
TS01187,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-18,PRJ02,Payments Platform,7.5
TS01188,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-20,PRJ04,CRM Modernization,8.0
TS01189,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-21,PRJ01,Banking App,7.5
TS01190,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-23,PRJ03,Data Lake,8.0
TS01191,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-24,PRJ04,CRM Modernization,8.0
TS01192,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-26,PRJ01,Banking App,8.0
TS01193,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-27,PRJ-02,Payments Platform,8.0
TS01194,E031,Employee 31,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-29,PRJ02,Payments Platform,8.0
TS01195,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-01,PRJ01,Banking App,8.0
TS01196,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-02,PRJ-02,Payments Platform,7.5
TS01197,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-05,PRJ02,Payments Platform,6.0
TS01198,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-08,PRJ01,Banking App,6.0
TS01199,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-09,PRJ04,CRM Modernization,7.5
TS01200,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-11,PRJ02,Payments Platform,0.0
TS01201,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-12,PRJ03,Data Lake,8.0
TS01202,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-13,PRJ02,Payments Platform,6.0
TS01203,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-14,PRJ-04,CRM Modernization,8.0
TS01204,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-17,PRJ03,Data Lake,4.0
TS01205,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-18,PRJ01,Banking App,0.0
TS01206,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-19,PRJ01,Banking App,4.0
TS01207,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-25,PRJ03,Data Lake,6.0
TS01208,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-26,PRJ04,CRM Modernization,8.0
TS01209,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-28,PRJ01,Banking App,0.0
TS01210,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-29,PRJ01,Banking App,8.0
TS01211,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-06-30,PRJ01,Banking App,7.5
TS01212,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-02,PRJ02,Payments Platform,8.0
TS01213,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-03,PRJ02,Payments Platform,8.0
TS01214,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-05,PRJ03,Data Lake,4.0
TS01215,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-08,PRJ02,Payments Platform,7.5
TS01216,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-09,PRJ04,CRM Modernization,6.0
TS01217,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-10,PRJ01,Banking App,7.5
TS01218,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-11,PRJ03,Data Lake,8.0
TS01219,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-12,PRJ03,Data Lake,8.0
TS01220,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-13,PRJ01,Banking App,0.0
TS01221,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-14,PRJ04,CRM Modernization,0.0
TS01222,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-15,PRJ02,Payments Platform,8.0
TS01223,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-16,PRJ04,CRM Modernization,0.0
TS01224,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-18,PRJ03,Data Lake,7.5
TS01225,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-21,PRJ04,CRM Modernization,8.0
TS01226,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-23,PRJ03,Data Lake,0.0
TS01227,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-24,PRJ02,Payments Platform,8.0
TS01228,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-26,PRJ01,Banking App,4.0
TS01229,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-28,PRJ02,Payments Platform,0.0
TS01230,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-29,PRJ03,Data Lake,8.0
TS01231,E032,Employee 32,Mid,Data,Alice Popescu,DU Insurance,2026-07-30,PRJ03,Data Lake,4.0
TS01232,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-02,PRJ03,Data Lake,0.0
TS01233,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-04,PRJ03,Data Lake,7.5
TS01234,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-07,PRJ01,Banking App,4.0
TS01235,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-09,PRJ01,Banking App,4.0
TS01236,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-10,PRJ02,Payments Platform,0.0
TS01237,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-11,PRJ04,CRM Modernization,4.0
TS01238,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-14,PRJ03,Data Lake,0.0
TS01239,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-16,PRJ-04,crm modernization,0.0
TS01240,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-18,PRJ03,Data Lake,6.0
TS01241,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-19,PRJ04,CRM Modernization,8.0
TS01242,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-20,PRJ02,Payments Platform,8.0
TS01243,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-22,PRJ04,CRM Modernization,6.0
TS01244,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-23,PRJ01,Banking App,6.0
TS01245,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-24,PRJ01,banking app,7.5
TS01246,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-26,PRJ02,Payments Platform,0.0
TS01247,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-27,PRJ03,Data Lake,4.0
TS01248,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-06-30,PRJ01,Banking App,8.0
TS01249,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-03,PRJ01,banking app,4.0
TS01250,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-05,PRJ03,Data Lake,8.0
TS01251,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-06,PRJ01,Banking App,6.0
TS01252,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-07,PRJ03,Data Lake,8.0
TS01253,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-09,PRJ03,Data Lake,8.0
TS01254,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-11,PRJ03,Data Lake,6.0
TS01255,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-12,PRJ04,CRM Modernization,8.0
TS01256,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-15,PRJ04,CRM Modernization,8.0
TS01257,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-17,PRJ04,CRM Modernization,6.0
TS01258,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-18,PRJ02,Payments Platform,8.0
TS01259,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-21,PRJ04,CRM Modernization,6.0
TS01260,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-22,PRJ02,Payments Platform,8.0
TS01261,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-24,PRJ03,,8.0
TS01262,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-25,PRJ03,Data Lake,6.0
TS01263,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-26,PRJ03,Data Lake,4.0
TS01264,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-28,PRJ04,CRM Modernization,0.0
TS01265,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-29,PRJ03,Data Lake,8.0
TS01266,E033,Employee 33,Senior,Cloud,Mihai Ionescu,DU Insurance,2026-07-30,PRJ01,Banking App,8.0
TS01267, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-01,PRJ-04,CRM Modernization,8.0
TS01268, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-02,PRJ01,Banking App,8.0
TS01269, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-03,PRJ03,Data Lake,7.5
TS01270, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-04,PRJ01,Banking App,8.0
TS01271, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-05,PRJ01,Banking App,8.0
TS01272, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-06,PRJ03,,4.0
TS01273, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-07,PRJ01,Banking App,8.0
TS01274, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-09,PRJ02,Payments Platform,8.0
TS01275, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-13,PRJ04,CRM Modernization,7.5
TS01276, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-15,PRJ04,CRM Modernization,8.0
TS01277, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-17,PRJ02,Payments Platform,8.0
TS01278, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-18,PRJ04,CRM Modernization,6.0
TS01279, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-22,PRJ03,Data Lake,8.0
TS01280, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-23,PRJ02,Payments Platform,0.0
TS01281, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-24,PRJ04,CRM Modernization,8.0
TS01282, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-25,PRJ01,Banking App,8.0
TS01283, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-26,PRJ-03,Data Lake,8.0
TS01284, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-27,PRJ03,Data Lake,6.0
TS01285, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-28,PRJ03,Data Lake,7.5
TS01286, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-29,PRJ02,Payments Platform,7.5
TS01287, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-06-30,PRJ02,Payments Platform,8.0
TS01288, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-01,PRJ01,Banking App,7.5
TS01289, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-02,PRJ03,Data Lake,4.0
TS01290, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-03,PRJ01,Banking App,7.5
TS01291, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-06,PRJ01,Banking App,8.0
TS01292, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-07,PRJ01,Banking App,4.0
TS01293, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-08,PRJ03,Data Lake,8.0
TS01294, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-09,PRJ01,Banking App,6.0
TS01295, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-12,PRJ03,Data Lake,8.0
TS01296, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-13,PRJ-04,CRM Modernization,6.0
TS01297, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-16,PRJ01,Banking App,8.0
TS01298, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-19,PRJ-04,CRM Modernization,7.5
TS01299, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-21,PRJ04,CRM Modernization,4.0
TS01300, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-25,PRJ03,Data Lake,8.0
TS01301, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-26,PRJ03,Data Lake,6.0
TS01302, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-28,PRJ01,Banking App,8.0
TS01303, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-29,PRJ02,Payments Platform,8.0
TS01304, E034,Employee 34,Senior,BI,Laura Stan,DU Payments,2026-07-30,PRJ01,Banking App,4.0
TS01305,E035,Employee 35,Mid,Data,Alice Popescu,DU Insurance,2026-06-01,PRJ02,Payments Platform,4.0
TS01306,E035,Employee 35,Mid,Data,Alice Popescu,DU Insurance,2026-06-02,PRJ01,Banking App,7.5
TS01307,E035,Employee 35,Mid,Data,Alice Popescu,DU Insurance,2026-06-03,PRJ-02,Payments Platform,4.0
TS01308,E035,Employee 35,Mid,Data,Alice Popescu,DU Insurance,2026-06-04,PRJ01,Banking App,8.0
